,sex,age,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,is_recid,is_violent_recid,decile_score.1,score_text,v_decile_score,v_score_text,two_year_recid,is_male,is_female,Other,African-American,Caucasian,Hispanic,Native American,Asian
908,Male,28,Hispanic,0,5,0,0,1,0,0,5,Medium,4,Low,0,1,0,0,0,0,1,0,0
909,Male,39,African-American,0,7,0,1,6,1,0,7,Medium,4,Low,1,1,0,0,1,0,0,0,0
910,Male,22,African-American,0,7,0,0,1,1,0,7,Medium,6,Medium,1,1,0,0,1,0,0,0,0
911,Male,46,African-American,0,2,0,0,2,1,0,2,Low,2,Low,1,1,0,0,1,0,0,0,0
912,Male,25,African-American,0,2,0,0,0,0,0,2,Low,4,Low,0,1,0,0,1,0,0,0,0
913,Male,52,Caucasian,0,5,0,0,1,0,0,5,Medium,3,Low,0,1,0,0,0,1,0,0,0
914,Male,28,African-American,0,2,0,0,4,1,1,2,Low,3,Low,1,1,0,0,1,0,0,0,0
915,Female,57,Caucasian,0,1,0,0,1,1,0,1,Low,1,Low,1,0,1,0,0,1,0,0,0
916,Male,49,African-American,0,1,0,0,3,1,0,1,Low,1,Low,1,1,0,0,1,0,0,0,0
917,Male,21,African-American,0,9,0,0,2,1,1,9,High,6,Medium,1,1,0,0,1,0,0,0,0
918,Male,32,African-American,0,10,0,0,19,1,1,10,High,10,High,1,1,0,0,1,0,0,0,0
919,Male,63,African-American,0,9,0,0,3,0,0,9,High,1,Low,0,1,0,0,1,0,0,0,0
920,Male,29,Caucasian,0,3,0,0,2,0,0,3,Low,3,Low,0,1,0,0,0,1,0,0,0
921,Male,46,African-American,0,1,0,0,0,0,0,1,Low,1,Low,0,1,0,0,1,0,0,0,0
922,Male,23,African-American,0,10,0,0,5,1,1,10,High,8,High,1,1,0,0,1,0,0,0,0
923,Male,28,African-American,0,7,0,0,10,1,0,7,Medium,5,Medium,1,1,0,0,1,0,0,0,0
924,Male,27,African-American,0,2,0,0,1,0,0,2,Low,3,Low,0,1,0,0,1,0,0,0,0
925,Female,69,Hispanic,0,1,0,0,0,0,0,1,Low,1,Low,0,0,1,0,0,0,1,0,0
926,Male,47,Hispanic,0,1,0,0,0,0,0,1,Low,1,Low,0,1,0,0,0,0,1,0,0
927,Male,45,Hispanic,0,3,0,0,1,0,0,3,Low,3,Low,0,1,0,0,0,0,1,0,0
928,Female,33,Caucasian,0,1,0,0,1,0,0,1,Low,1,Low,0,0,1,0,0,1,0,0,0
929,Female,27,Hispanic,0,2,0,0,0,1,0,2,Low,2,Low,1,0,1,0,0,0,1,0,0
930,Male,47,Caucasian,0,5,0,0,4,1,0,5,Medium,6,Medium,1,1,0,0,0,1,0,0,0
931,Male,32,African-American,0,9,0,0,14,1,1,9,High,6,Medium,1,1,0,0,1,0,0,0,0
932,Male,24,African-American,0,7,0,0,2,0,0,7,Medium,5,Medium,0,1,0,0,1,0,0,0,0
933,Male,26,African-American,0,10,0,0,5,1,0,10,High,8,High,1,1,0,0,1,0,0,0,0
934,Male,47,Hispanic,0,4,0,0,0,0,0,4,Low,1,Low,0,1,0,0,0,0,1,0,0
935,Male,25,Caucasian,0,5,0,0,1,0,0,5,Medium,3,Low,0,1,0,0,0,1,0,0,0
936,Male,21,African-American,0,8,0,0,1,0,0,8,High,7,Medium,0,1,0,0,1,0,0,0,0
937,Male,25,African-American,0,2,0,0,2,1,0,2,Low,3,Low,1,1,0,0,1,0,0,0,0
938,Male,22,African-American,1,7,1,0,6,1,1,7,Medium,5,Medium,1,1,0,0,1,0,0,0,0
939,Female,26,Caucasian,0,6,0,0,0,0,0,6,Medium,6,Medium,0,0,1,0,0,1,0,0,0
940,Male,20,Caucasian,0,4,0,0,0,0,0,4,Low,6,Medium,0,1,0,0,0,1,0,0,0
941,Male,30,African-American,0,5,0,0,1,1,0,5,Medium,3,Low,1,1,0,0,1,0,0,0,0
942,Male,45,African-American,0,5,0,0,0,1,0,5,Medium,4,Low,1,1,0,0,1,0,0,0,0
943,Male,33,African-American,0,7,0,0,7,1,1,7,Medium,9,High,1,1,0,0,1,0,0,0,0
944,Male,35,Caucasian,0,1,0,0,2,0,0,1,Low,2,Low,0,1,0,0,0,1,0,0,0
945,Male,41,Caucasian,0,1,0,0,5,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
946,Male,23,Caucasian,0,3,0,0,0,0,0,3,Low,5,Medium,0,1,0,0,0,1,0,0,0
947,Female,21,Caucasian,0,5,1,0,0,1,0,5,Medium,5,Medium,1,0,1,0,0,1,0,0,0
948,Male,54,African-American,0,1,0,0,0,0,0,1,Low,1,Low,0,1,0,0,1,0,0,0,0
949,Male,27,African-American,0,6,0,0,10,1,0,6,Medium,8,High,1,1,0,0,1,0,0,0,0
950,Male,22,Caucasian,0,3,0,0,0,0,0,3,Low,5,Medium,0,1,0,0,0,1,0,0,0
951,Female,21,Hispanic,0,7,0,0,0,1,0,7,Medium,7,Medium,1,0,1,0,0,0,1,0,0
952,Male,23,African-American,0,6,0,0,2,1,0,6,Medium,5,Medium,1,1,0,0,1,0,0,0,0
953,Male,30,Hispanic,0,1,0,0,1,0,0,1,Low,2,Low,0,1,0,0,0,0,1,0,0
954,Male,36,African-American,0,8,0,0,5,1,0,8,High,3,Low,1,1,0,0,1,0,0,0,0
955,Female,24,Hispanic,0,6,0,0,2,1,1,6,Medium,3,Low,1,0,1,0,0,0,1,0,0
956,Male,29,African-American,0,7,0,1,10,1,0,7,Medium,5,Medium,1,1,0,0,1,0,0,0,0
957,Male,54,African-American,0,5,0,0,4,1,1,5,Medium,4,Low,1,1,0,0,1,0,0,0,0
958,Male,22,Caucasian,0,5,0,0,2,1,1,5,Medium,6,Medium,1,1,0,0,0,1,0,0,0
959,Male,38,Caucasian,0,1,0,0,2,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
960,Male,26,African-American,0,4,0,0,0,1,1,4,Low,3,Low,1,1,0,0,1,0,0,0,0
961,Female,20,African-American,0,4,0,0,0,0,0,4,Low,6,Medium,0,0,1,0,1,0,0,0,0
962,Male,56,Hispanic,0,1,0,0,0,0,0,1,Low,1,Low,0,1,0,0,0,0,1,0,0
963,Male,52,African-American,0,1,0,0,6,1,0,1,Low,1,Low,1,1,0,0,1,0,0,0,0
964,Male,29,African-American,0,1,0,0,0,0,0,1,Low,2,Low,0,1,0,0,1,0,0,0,0
965,Female,23,African-American,0,7,0,0,6,0,0,7,Medium,5,Medium,0,0,1,0,1,0,0,0,0
966,Male,35,African-American,0,1,0,0,1,0,0,1,Low,1,Low,0,1,0,0,1,0,0,0,0
967,Male,32,Caucasian,0,9,0,0,8,1,0,9,High,10,High,1,1,0,0,0,1,0,0,0
968,Male,21,African-American,0,7,0,0,1,1,1,7,Medium,6,Medium,1,1,0,0,1,0,0,0,0
969,Male,25,Hispanic,0,3,0,0,0,0,0,3,Low,6,Medium,0,1,0,0,0,0,1,0,0
970,Male,32,African-American,0,2,1,0,5,1,0,2,Low,2,Low,1,1,0,0,1,0,0,0,0
971,Male,30,African-American,0,4,0,0,4,1,0,4,Low,2,Low,1,1,0,0,1,0,0,0,0
972,Female,30,African-American,0,4,0,0,3,0,0,4,Low,4,Low,0,0,1,0,1,0,0,0,0
973,Male,23,African-American,0,7,0,0,2,1,1,7,Medium,6,Medium,1,1,0,0,1,0,0,0,0
974,Male,32,Caucasian,1,4,0,0,8,1,0,4,Low,4,Low,0,1,0,0,0,1,0,0,0
975,Male,52,Caucasian,0,1,0,0,1,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
976,Male,29,African-American,0,10,0,0,6,1,0,10,High,9,High,1,1,0,0,1,0,0,0,0
977,Male,42,Caucasian,0,1,0,0,0,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
978,Male,21,African-American,0,8,0,1,0,1,0,8,High,9,High,1,1,0,0,1,0,0,0,0
979,Female,36,Caucasian,0,9,0,0,4,1,0,9,High,3,Low,1,0,1,0,0,1,0,0,0
980,Female,22,African-American,0,3,0,0,0,0,0,3,Low,4,Low,0,0,1,0,1,0,0,0,0
981,Male,45,Hispanic,0,1,0,0,2,0,0,1,Low,2,Low,0,1,0,0,0,0,1,0,0
982,Male,29,African-American,0,2,0,0,0,0,0,2,Low,3,Low,0,1,0,0,1,0,0,0,0
983,Male,54,African-American,0,2,0,0,2,0,0,2,Low,3,Low,0,1,0,0,1,0,0,0,0
984,Male,30,African-American,0,5,0,0,6,1,1,5,Medium,3,Low,1,1,0,0,1,0,0,0,0
985,Male,51,African-American,0,4,0,0,17,0,0,4,Low,1,Low,0,1,0,0,1,0,0,0,0
986,Male,45,Hispanic,0,3,0,0,20,1,0,3,Low,1,Low,1,1,0,0,0,0,1,0,0
987,Male,27,African-American,0,3,0,0,3,1,1,3,Low,2,Low,1,1,0,0,1,0,0,0,0
988,Male,24,Hispanic,0,2,0,0,1,1,0,2,Low,4,Low,1,1,0,0,0,0,1,0,0
989,Male,24,Caucasian,0,6,0,0,2,0,0,6,Medium,5,Medium,0,1,0,0,0,1,0,0,0
990,Male,23,African-American,0,7,0,0,2,0,0,7,Medium,6,Medium,0,1,0,0,1,0,0,0,0
991,Female,42,Other,0,3,0,0,2,0,0,3,Low,2,Low,0,0,1,1,0,0,0,0,0
992,Male,36,African-American,0,4,0,0,5,0,0,4,Low,2,Low,0,1,0,0,1,0,0,0,0
993,Female,38,African-American,0,7,1,0,8,1,1,7,Medium,4,Low,1,0,1,0,1,0,0,0,0
994,Male,69,Hispanic,0,1,0,0,0,0,0,1,Low,1,Low,0,1,0,0,0,0,1,0,0
995,Male,21,Hispanic,0,5,0,1,1,1,0,5,Medium,6,Medium,1,1,0,0,0,0,1,0,0
996,Male,59,Hispanic,0,1,0,0,1,0,0,1,Low,1,Low,0,1,0,0,0,0,1,0,0
997,Male,39,African-American,0,6,0,0,1,0,0,6,Medium,1,Low,0,1,0,0,1,0,0,0,0
998,Male,29,African-American,0,6,0,0,2,0,0,6,Medium,3,Low,0,1,0,0,1,0,0,0,0
999,Male,22,Hispanic,0,7,0,0,1,1,0,7,Medium,5,Medium,1,1,0,0,0,0,1,0,0
1000,Male,28,African-American,0,4,0,0,1,0,0,4,Low,6,Medium,0,1,0,0,1,0,0,0,0
1001,Male,44,Caucasian,0,3,0,0,6,0,0,3,Low,1,Low,0,1,0,0,0,1,0,0,0
1002,Male,25,African-American,0,5,0,0,2,0,0,5,Medium,6,Medium,0,1,0,0,1,0,0,0,0
1003,Male,31,African-American,0,10,0,0,0,0,0,10,High,10,High,0,1,0,0,1,0,0,0,0
1004,Male,35,African-American,0,7,1,0,17,1,1,7,Medium,2,Low,1,1,0,0,1,0,0,0,0
1005,Male,27,African-American,0,10,0,0,11,1,0,10,High,9,High,1,1,0,0,1,0,0,0,0
1006,Male,33,African-American,0,5,0,0,1,0,0,5,Medium,4,Low,0,1,0,0,1,0,0,0,0
1007,Male,28,African-American,0,9,0,0,6,1,0,9,High,6,Medium,1,1,0,0,1,0,0,0,0
1008,Male,20,African-American,1,10,0,1,1,1,1,10,High,10,High,1,1,0,0,1,0,0,0,0
1009,Male,60,Caucasian,0,1,0,0,1,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
1010,Male,53,Hispanic,0,1,0,0,0,0,0,1,Low,1,Low,0,1,0,0,0,0,1,0,0
1011,Male,51,Hispanic,0,1,0,0,0,1,0,1,Low,1,Low,1,1,0,0,0,0,1,0,0
1012,Male,25,Hispanic,0,2,0,0,1,0,0,2,Low,3,Low,0,1,0,0,0,0,1,0,0
1013,Male,27,African-American,2,7,1,0,5,1,1,7,Medium,8,High,1,1,0,0,1,0,0,0,0
1014,Female,54,African-American,0,1,0,0,0,0,0,1,Low,1,Low,0,0,1,0,1,0,0,0,0
1015,Female,26,African-American,0,5,0,1,3,0,0,5,Medium,5,Medium,0,0,1,0,1,0,0,0,0
1016,Male,24,Caucasian,1,4,2,0,3,0,0,4,Low,5,Medium,0,1,0,0,0,1,0,0,0
1017,Male,55,Hispanic,0,2,0,0,1,1,0,2,Low,1,Low,1,1,0,0,0,0,1,0,0
1018,Male,26,Hispanic,0,3,0,0,0,0,0,3,Low,3,Low,0,1,0,0,0,0,1,0,0
1019,Female,75,African-American,0,1,0,0,5,0,0,1,Low,1,Low,0,0,1,0,1,0,0,0,0
1020,Male,36,African-American,0,5,0,0,16,1,0,5,Medium,3,Low,1,1,0,0,1,0,0,0,0
1021,Male,56,African-American,0,3,0,0,8,0,0,3,Low,3,Low,0,1,0,0,1,0,0,0,0
1022,Male,34,Other,0,2,0,0,0,1,0,2,Low,2,Low,1,1,0,1,0,0,0,0,0
1023,Female,25,African-American,0,7,0,0,5,1,0,7,Medium,7,Medium,1,0,1,0,1,0,0,0,0
1024,Male,46,Caucasian,0,1,0,0,0,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
1025,Male,27,African-American,0,2,0,0,1,0,0,2,Low,5,Medium,0,1,0,0,1,0,0,0,0
1026,Male,24,African-American,0,6,0,0,1,0,0,6,Medium,6,Medium,0,1,0,0,1,0,0,0,0
1027,Male,28,African-American,0,3,0,0,3,1,0,3,Low,2,Low,1,1,0,0,1,0,0,0,0
1028,Male,42,African-American,1,8,0,1,13,1,0,8,High,6,Medium,1,1,0,0,1,0,0,0,0
1029,Male,59,African-American,0,1,0,0,2,0,0,1,Low,1,Low,0,1,0,0,1,0,0,0,0
1030,Male,39,Caucasian,0,1,0,0,1,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
1031,Male,46,Caucasian,0,4,0,0,5,0,0,4,Low,1,Low,0,1,0,0,0,1,0,0,0
1032,Male,25,Other,0,2,0,0,1,0,0,2,Low,3,Low,0,1,0,1,0,0,0,0,0
1033,Male,55,Caucasian,0,1,0,0,2,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
1034,Male,35,African-American,0,10,0,0,1,1,0,10,High,5,Medium,1,1,0,0,1,0,0,0,0
1035,Male,43,African-American,0,1,0,0,0,1,1,1,Low,1,Low,1,1,0,0,1,0,0,0,0
1036,Female,53,Caucasian,0,1,0,0,0,0,0,1,Low,1,Low,0,0,1,0,0,1,0,0,0
1037,Female,21,African-American,0,5,0,0,0,0,0,5,Medium,6,Medium,0,0,1,0,1,0,0,0,0
1038,Male,55,African-American,0,10,0,0,17,1,0,10,High,4,Low,1,1,0,0,1,0,0,0,0
1039,Male,27,African-American,0,3,0,0,1,1,0,3,Low,3,Low,1,1,0,0,1,0,0,0,0
1040,Male,40,African-American,0,1,0,0,0,0,0,1,Low,1,Low,0,1,0,0,1,0,0,0,0
1041,Female,37,Caucasian,0,1,0,0,0,0,0,1,Low,1,Low,0,0,1,0,0,1,0,0,0
1042,Male,32,Caucasian,0,2,0,0,2,1,0,2,Low,2,Low,1,1,0,0,0,1,0,0,0
1043,Male,32,African-American,0,2,0,0,2,0,0,2,Low,2,Low,0,1,0,0,1,0,0,0,0
1044,Male,36,African-American,0,5,0,0,4,1,0,5,Medium,3,Low,1,1,0,0,1,0,0,0,0
1045,Male,22,Hispanic,0,3,0,0,0,0,0,3,Low,5,Medium,0,1,0,0,0,0,1,0,0
1046,Female,31,African-American,0,8,0,0,0,0,0,8,High,5,Medium,0,0,1,0,1,0,0,0,0
1047,Female,26,African-American,0,7,0,0,4,1,0,7,Medium,5,Medium,1,0,1,0,1,0,0,0,0
1048,Female,50,Caucasian,0,6,0,0,30,1,0,6,Medium,3,Low,1,0,1,0,0,1,0,0,0
1049,Male,47,African-American,0,3,0,0,4,0,0,3,Low,2,Low,0,1,0,0,1,0,0,0,0
1050,Male,36,African-American,0,3,0,0,2,1,0,3,Low,1,Low,0,1,0,0,1,0,0,0,0
1051,Female,38,Caucasian,0,1,0,0,0,0,0,1,Low,1,Low,0,0,1,0,0,1,0,0,0
1052,Male,35,Other,0,1,0,0,0,0,0,1,Low,1,Low,0,1,0,1,0,0,0,0,0
1053,Male,53,Caucasian,0,1,0,0,0,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
1054,Male,53,African-American,0,3,0,0,2,0,0,3,Low,1,Low,0,1,0,0,1,0,0,0,0
1055,Male,57,African-American,0,7,0,0,19,0,0,7,Medium,4,Low,0,1,0,0,1,0,0,0,0
1056,Male,22,African-American,0,8,0,0,5,1,0,8,High,5,Medium,1,1,0,0,1,0,0,0,0
1057,Male,21,African-American,0,10,0,0,0,1,1,10,High,9,High,1,1,0,0,1,0,0,0,0
1058,Male,26,African-American,0,3,0,0,0,1,0,3,Low,3,Low,1,1,0,0,1,0,0,0,0
1059,Female,24,African-American,0,3,0,0,1,1,0,3,Low,4,Low,0,0,1,0,1,0,0,0,0
1060,Male,27,African-American,0,5,0,0,2,0,0,5,Medium,4,Low,0,1,0,0,1,0,0,0,0
1061,Female,49,Caucasian,0,5,0,0,4,0,0,5,Medium,1,Low,0,0,1,0,0,1,0,0,0
1062,Male,47,Caucasian,0,3,0,0,1,1,1,3,Low,1,Low,1,1,0,0,0,1,0,0,0
1063,Male,30,African-American,0,10,0,0,8,1,0,10,High,5,Medium,1,1,0,0,1,0,0,0,0
1064,Male,44,Caucasian,0,1,0,0,3,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
1065,Male,34,African-American,0,1,0,0,1,0,0,1,Low,1,Low,0,1,0,0,1,0,0,0,0
1066,Male,45,African-American,0,3,0,0,10,1,0,3,Low,1,Low,1,1,0,0,1,0,0,0,0
1067,Male,38,Hispanic,0,4,0,0,0,0,0,4,Low,5,Medium,0,1,0,0,0,0,1,0,0
1068,Male,50,Caucasian,0,1,0,0,2,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
1069,Male,29,Caucasian,0,6,0,0,1,0,0,6,Medium,4,Low,0,1,0,0,0,1,0,0,0
1070,Male,26,Caucasian,0,4,0,0,0,0,0,4,Low,4,Low,0,1,0,0,0,1,0,0,0
1071,Male,44,Hispanic,0,1,0,0,2,0,0,1,Low,1,Low,0,1,0,0,0,0,1,0,0
1072,Female,22,African-American,0,6,0,0,1,1,0,6,Medium,6,Medium,1,0,1,0,1,0,0,0,0
1073,Male,47,Hispanic,0,1,0,0,0,0,0,1,Low,1,Low,0,1,0,0,0,0,1,0,0
1074,Male,49,Caucasian,0,1,0,0,0,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
1075,Male,49,African-American,0,3,0,0,1,1,1,3,Low,1,Low,1,1,0,0,1,0,0,0,0
1076,Male,59,Caucasian,0,1,0,0,2,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
1077,Male,32,Caucasian,0,5,0,0,6,0,0,5,Medium,4,Low,0,1,0,0,0,1,0,0,0
1078,Male,24,African-American,0,2,0,2,1,1,1,2,Low,4,Low,1,1,0,0,1,0,0,0,0
1079,Male,40,Hispanic,0,2,0,0,0,0,0,2,Low,1,Low,0,1,0,0,0,0,1,0,0
1080,Male,32,African-American,0,1,0,0,0,0,0,1,Low,2,Low,0,1,0,0,1,0,0,0,0
1081,Female,54,Hispanic,0,1,0,0,0,0,0,1,Low,1,Low,0,0,1,0,0,0,1,0,0
1082,Male,27,African-American,0,10,0,1,9,1,1,10,High,5,Medium,1,1,0,0,1,0,0,0,0
1083,Female,40,Hispanic,0,1,0,0,1,0,0,1,Low,1,Low,0,0,1,0,0,0,1,0,0
1084,Male,25,Caucasian,0,8,0,0,2,0,0,8,High,4,Low,0,1,0,0,0,1,0,0,0
1085,Male,34,African-American,0,6,0,0,1,0,0,6,Medium,7,Medium,0,1,0,0,1,0,0,0,0
1086,Female,62,Caucasian,0,1,0,0,2,1,0,1,Low,1,Low,1,0,1,0,0,1,0,0,0
1087,Male,20,Caucasian,0,5,0,0,0,1,0,5,Medium,6,Medium,1,1,0,0,0,1,0,0,0
1088,Male,37,African-American,2,9,0,0,18,0,0,9,High,9,High,0,1,0,0,1,0,0,0,0
1089,Female,30,Caucasian,0,10,0,0,5,1,0,10,High,8,High,1,0,1,0,0,1,0,0,0
1090,Male,23,African-American,0,6,0,0,1,1,1,6,Medium,6,Medium,1,1,0,0,1,0,0,0,0
1091,Female,20,African-American,0,8,0,0,0,0,0,8,High,7,Medium,0,0,1,0,1,0,0,0,0
1092,Male,29,Caucasian,0,7,0,0,7,1,1,7,Medium,6,Medium,1,1,0,0,0,1,0,0,0
1093,Male,24,African-American,0,2,0,0,1,0,0,2,Low,3,Low,0,1,0,0,1,0,0,0,0
1094,Female,54,Caucasian,0,3,0,0,1,0,0,3,Low,2,Low,0,0,1,0,0,1,0,0,0
1095,Male,66,African-American,0,1,0,0,3,0,0,1,Low,1,Low,0,1,0,0,1,0,0,0,0
1096,Male,50,Caucasian,0,2,0,0,8,0,0,2,Low,5,Medium,0,1,0,0,0,1,0,0,0
1097,Male,50,African-American,0,2,0,0,7,0,0,2,Low,1,Low,0,1,0,0,1,0,0,0,0
1098,Male,40,Caucasian,0,1,0,0,3,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
1099,Female,30,African-American,0,7,0,0,4,1,1,7,Medium,6,Medium,1,0,1,0,1,0,0,0,0
1100,Female,24,Caucasian,0,7,0,0,2,0,0,7,Medium,5,Medium,0,0,1,0,0,1,0,0,0
1101,Male,24,Hispanic,0,6,0,0,0,1,0,6,Medium,5,Medium,1,1,0,0,0,0,1,0,0
1102,Female,23,African-American,0,5,0,0,3,1,1,5,Medium,3,Low,1,0,1,0,1,0,0,0,0
1103,Male,24,African-American,0,8,0,0,4,1,0,8,High,5,Medium,1,1,0,0,1,0,0,0,0
1104,Male,54,Caucasian,0,1,0,0,3,1,0,1,Low,1,Low,1,1,0,0,0,1,0,0,0
1105,Male,25,Caucasian,0,10,0,2,4,0,0,10,High,7,Medium,0,1,0,0,0,1,0,0,0
1106,Male,46,Caucasian,0,1,0,0,1,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
1107,Female,35,Hispanic,0,8,0,0,10,0,0,8,High,5,Medium,0,0,1,0,0,0,1,0,0
1108,Male,25,Other,0,5,0,0,1,0,0,5,Medium,3,Low,0,1,0,1,0,0,0,0,0
1109,Female,22,Caucasian,0,3,0,0,0,0,0,3,Low,4,Low,0,0,1,0,0,1,0,0,0
1110,Female,32,Caucasian,0,2,0,0,1,0,0,2,Low,1,Low,0,0,1,0,0,1,0,0,0
1111,Male,25,African-American,0,3,0,0,0,1,0,3,Low,4,Low,1,1,0,0,1,0,0,0,0
1112,Male,22,African-American,0,8,0,0,3,1,0,8,High,7,Medium,1,1,0,0,1,0,0,0,0
1113,Male,33,African-American,0,9,0,0,16,1,0,9,High,3,Low,1,1,0,0,1,0,0,0,0
1114,Female,49,Caucasian,0,1,0,0,0,1,0,1,Low,1,Low,1,0,1,0,0,1,0,0,0
1115,Male,30,African-American,0,5,0,0,10,0,0,5,Medium,7,Medium,0,1,0,0,1,0,0,0,0
1116,Male,33,African-American,0,5,0,0,4,1,1,5,Medium,6,Medium,1,1,0,0,1,0,0,0,0
1117,Male,24,African-American,0,2,0,0,0,0,0,2,Low,3,Low,0,1,0,0,1,0,0,0,0
1118,Male,33,African-American,0,9,0,1,12,1,0,9,High,7,Medium,1,1,0,0,1,0,0,0,0
1119,Male,37,Caucasian,0,2,0,0,0,1,0,2,Low,1,Low,0,1,0,0,0,1,0,0,0
1120,Female,40,Caucasian,0,1,0,0,0,0,0,1,Low,1,Low,0,0,1,0,0,1,0,0,0
1121,Male,27,Caucasian,0,10,0,0,1,0,0,10,High,10,High,0,1,0,0,0,1,0,0,0
1122,Male,43,African-American,0,6,0,0,9,1,1,6,Medium,2,Low,1,1,0,0,1,0,0,0,0
1123,Male,26,Caucasian,0,4,0,0,11,0,0,4,Low,3,Low,0,1,0,0,0,1,0,0,0
1124,Male,35,African-American,0,6,0,0,5,1,0,6,Medium,7,Medium,1,1,0,0,1,0,0,0,0
1125,Male,25,African-American,0,9,1,0,11,1,1,9,High,8,High,1,1,0,0,1,0,0,0,0
1126,Male,61,African-American,0,1,0,0,1,1,0,1,Low,1,Low,1,1,0,0,1,0,0,0,0
1127,Male,53,Caucasian,0,6,0,0,1,1,1,6,Medium,2,Low,1,1,0,0,0,1,0,0,0
1128,Female,27,Hispanic,0,3,0,0,0,1,0,3,Low,3,Low,0,0,1,0,0,0,1,0,0
1129,Female,52,African-American,0,1,0,0,1,0,0,1,Low,1,Low,0,0,1,0,1,0,0,0,0
1130,Male,26,Caucasian,0,9,0,0,7,1,0,9,High,7,Medium,1,1,0,0,0,1,0,0,0
1131,Male,39,African-American,0,2,0,0,1,1,0,2,Low,1,Low,1,1,0,0,1,0,0,0,0
1132,Male,47,African-American,0,4,0,0,5,0,0,4,Low,1,Low,0,1,0,0,1,0,0,0,0
1133,Male,50,Caucasian,0,1,0,0,1,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
1134,Female,52,Caucasian,0,7,0,0,6,0,0,7,Medium,2,Low,0,0,1,0,0,1,0,0,0
1135,Female,41,Caucasian,0,1,0,0,0,0,0,1,Low,1,Low,0,0,1,0,0,1,0,0,0
1136,Male,37,Caucasian,0,1,0,0,0,0,0,1,Low,2,Low,0,1,0,0,0,1,0,0,0
1137,Female,24,African-American,0,7,0,0,0,0,0,7,Medium,5,Medium,0,0,1,0,1,0,0,0,0
1138,Female,34,African-American,0,9,0,0,14,0,0,9,High,8,High,0,0,1,0,1,0,0,0,0
1139,Male,24,African-American,0,6,0,0,5,1,0,6,Medium,4,Low,1,1,0,0,1,0,0,0,0
1140,Male,20,Other,0,4,0,0,0,1,0,4,Low,7,Medium,1,1,0,1,0,0,0,0,0
1141,Male,25,Caucasian,0,3,0,0,1,1,0,3,Low,3,Low,1,1,0,0,0,1,0,0,0
1142,Male,31,Caucasian,0,5,0,0,3,0,0,5,Medium,7,Medium,0,1,0,0,0,1,0,0,0
1143,Female,62,Caucasian,0,1,0,0,0,0,0,1,Low,1,Low,0,0,1,0,0,1,0,0,0
1144,Male,23,Caucasian,0,3,0,0,0,1,0,3,Low,5,Medium,1,1,0,0,0,1,0,0,0
1145,Female,60,Caucasian,0,7,0,0,0,0,0,7,Medium,3,Low,0,0,1,0,0,1,0,0,0
1146,Male,35,Caucasian,0,1,0,0,0,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
1147,Female,24,African-American,0,7,0,0,0,0,0,7,Medium,5,Medium,0,0,1,0,1,0,0,0,0
1148,Female,56,Caucasian,0,2,0,0,1,1,1,2,Low,1,Low,1,0,1,0,0,1,0,0,0
1149,Male,30,Caucasian,0,1,0,0,0,0,0,1,Low,2,Low,0,1,0,0,0,1,0,0,0
1150,Male,41,Caucasian,0,9,0,0,17,1,1,9,High,6,Medium,1,1,0,0,0,1,0,0,0
1151,Male,35,Caucasian,0,5,0,0,4,1,0,5,Medium,2,Low,1,1,0,0,0,1,0,0,0
1152,Female,28,Caucasian,0,4,0,0,0,0,0,4,Low,3,Low,0,0,1,0,0,1,0,0,0
1153,Male,23,African-American,0,10,1,0,1,0,0,10,High,8,High,0,1,0,0,1,0,0,0,0
1154,Male,56,African-American,0,1,0,0,0,0,0,1,Low,1,Low,0,1,0,0,1,0,0,0,0
1155,Male,23,African-American,0,2,0,0,2,1,0,2,Low,3,Low,1,1,0,0,1,0,0,0,0
1156,Male,20,Hispanic,0,3,0,0,0,1,0,3,Low,5,Medium,1,1,0,0,0,0,1,0,0
1157,Male,37,Hispanic,0,2,1,0,4,1,0,2,Low,2,Low,0,1,0,0,0,0,1,0,0
1158,Male,23,Caucasian,0,2,1,0,1,0,0,2,Low,4,Low,0,1,0,0,0,1,0,0,0
1159,Male,21,African-American,0,9,0,0,0,1,0,9,High,9,High,1,1,0,0,1,0,0,0,0
1160,Female,21,African-American,1,7,2,2,3,1,1,7,Medium,8,High,0,0,1,0,1,0,0,0,0
